neuron,cluster_index,feature,category,category_fine,iou,feature_length,w_entail,w_neutral,w_contra
0,0,((((hyp:tag:nn OR pre:tag:.) OR pre:tag:cd) AND (NOT hyp:tok:about)) OR pre:tok:side),((((hyp OR pre) OR pre) AND (NOT hyp)) OR pre),((((hyp:tag OR pre:tag) OR pre:tag) AND (NOT hyp:tok)) OR pre:tok),0.0407544440426183,6,-0.026803894,-0.017842982,0.02657936
6,0,(((((NOT oth:overlap:overlap50) AND pre:tag:nn) AND (NOT hyp:tok:outside)) AND (NOT hyp:tag:ex)) OR hyp:tok:going),(((((NOT oth) AND pre) AND (NOT hyp)) AND (NOT hyp)) OR hyp),(((((NOT oth:overlap) AND pre:tag) AND (NOT hyp:tok)) AND (NOT hyp:tag)) OR hyp:tok),0.04854368932038835,8,-0.06330322,0.022027269,0.009290368
8,0,((((hyp:tag:in OR hyp:tok:to) OR hyp:tag:nnp) AND (NOT hyp:tag:ex)) OR hyp:tag:prp$),((((hyp OR hyp) OR hyp) AND (NOT hyp)) OR hyp),((((hyp:tag OR hyp:tok) OR hyp:tag) AND (NOT hyp:tag)) OR hyp:tag),0.03420762244291656,6,-0.015419302,0.023419263,0.00020886032
12,0,(hyp:tok:for AND pre:tok:carrying),(hyp AND pre),(hyp:tok AND pre:tok),1.0,2,-0.01652821,-0.014502258,-0.03231055
15,0,((((NOT oth:overlap:overlap50) AND (hyp:tag:vbg OR hyp:tok:on)) OR hyp:tok:sits) OR hyp:tok:sitting),((((NOT oth) AND (hyp OR hyp)) OR hyp) OR hyp),((((NOT oth:overlap) AND (hyp:tag OR hyp:tok)) OR hyp:tok) OR hyp:tok),0.02585869139349615,6,-0.083393574,-0.05854521,0.086006
16,0,((((NOT hyp:tok:sleeping) AND (pre:tag:nn OR pre:tag:nns)) AND (NOT hyp:tok:red)) AND (NOT hyp:tok:blue)),((((NOT hyp) AND (pre OR pre)) AND (NOT hyp)) AND (NOT hyp)),((((NOT hyp:tok) AND (pre:tag OR pre:tag)) AND (NOT hyp:tok)) AND (NOT hyp:tok)),0.0581095288158272,8,0.021715952,0.010245283,-0.042337667
17,0,((((NOT pre:tag:cc) AND (hyp:tok:woman AND pre:tok:man)) OR hyp:tok:low) OR hyp:tok:squatting),((((NOT pre) AND (hyp AND pre)) OR hyp) OR hyp),((((NOT pre:tag) AND (hyp:tok AND pre:tok)) OR hyp:tok) OR hyp:tok),0.04743083003952569,6,0.025361765,-0.016476376,0.056964096
19,0,((((NOT pre:tok:man) AND (hyp:tok:man OR hyp:tok:men)) AND (NOT pre:tok:men)) OR hyp:tok:male),((((NOT pre) AND (hyp OR hyp)) AND (NOT pre)) OR hyp),((((NOT pre:tok) AND (hyp:tok OR hyp:tok)) AND (NOT pre:tok)) OR hyp:tok),0.04304381245196003,7,-0.1768775,0.121300235,0.036597908
21,0,(hyp:tok:watching AND pre:tok:playground),(hyp AND pre),(hyp:tok AND pre:tok),0.2,2,-0.1398688,-0.013232225,-0.01125585
22,0,((((NOT hyp:tok:girl) AND (hyp:tok:men OR pre:tok:girl)) AND (NOT pre:tok:man)) AND (NOT pre:tok:two)),((((NOT hyp) AND (hyp OR pre)) AND (NOT pre)) AND (NOT pre)),((((NOT hyp:tok) AND (hyp:tok OR pre:tok)) AND (NOT pre:tok)) AND (NOT pre:tok)),0.019927536231884056,8,-0.09668588,-0.05784706,0.07747554
28,0,((((hyp:tok:outside OR pre:tok:girls) OR hyp:tok:human) OR hyp:tok:ball) AND (NOT hyp:tok:is)),((((hyp OR pre) OR hyp) OR hyp) AND (NOT hyp)),((((hyp:tok OR pre:tok) OR hyp:tok) OR hyp:tok) AND (NOT hyp:tok)),0.034764826175869123,6,0.05356792,0.011551145,-0.110836655
31,0,(hyp:tok:sing AND pre:tok:on),(hyp AND pre),(hyp:tok AND pre:tok),0.3333333333333333,2,-0.16941042,0.03331916,0.019989252
35,0,(hyp:tok:couch AND pre:tok:little),(hyp AND pre),(hyp:tok AND pre:tok),1.0,2,-0.062931135,-0.008127816,0.048144564
37,0,(((((NOT hyp:tag:in) AND hyp:tok:standing) OR pre:tok:tricks) OR pre:tok:officer) OR hyp:tok:watched),(((((NOT hyp) AND hyp) OR pre) OR pre) OR hyp),(((((NOT hyp:tag) AND hyp:tok) OR pre:tok) OR pre:tok) OR hyp:tok),0.04316546762589928,6,-0.029064782,-0.0059582936,-0.057603292
38,0,(hyp:tok:themselves AND pre:tok:dogs),(hyp AND pre),(hyp:tok AND pre:tok),1.0,2,-0.02389088,0.052460905,-0.03918897
39,0,((((hyp:tok:nobody OR pre:tok:cardboard) AND pre:tag:vbg) AND (NOT pre:tok:at)) AND (NOT pre:tok:colorful)),((((hyp OR pre) AND pre) AND (NOT pre)) AND (NOT pre)),((((hyp:tok OR pre:tok) AND pre:tag) AND (NOT pre:tok)) AND (NOT pre:tok)),0.05714285714285714,7,-0.116729215,-0.05308179,0.046814848
40,0,((NOT pre:tag:in) AND (hyp:tok:clock OR hyp:tok:hiding)),((NOT pre) AND (hyp OR hyp)),((NOT pre:tag) AND (hyp:tok OR hyp:tok)),0.09523809523809523,4,0.01961592,0.07154612,-0.13169406
41,0,((((hyp:tok:catch OR hyp:tok:cute) AND oth:overlap:overlap50) OR hyp:tok:spinning) OR pre:tok:dead),((((hyp OR hyp) AND oth) OR hyp) OR pre),((((hyp:tok OR hyp:tok) AND oth:overlap) OR hyp:tok) OR pre:tok),0.0625,5,-0.043264575,0.06597239,-0.027513467
42,0,pre:tok:in,pre,pre:tok,0.0,1,-0.0020226776,-0.065245084,0.0029773572
45,0,((((NOT oth:overlap:overlap50) AND (hyp:tok:swimming OR pre:tok:wearing)) OR hyp:tok:restaurant) OR hyp:tok:football),((((NOT oth) AND (hyp OR pre)) OR hyp) OR hyp),((((NOT oth:overlap) AND (hyp:tok OR pre:tok)) OR hyp:tok) OR hyp:tok),0.024154589371980676,6,-0.14389612,-0.014048776,0.017890418
50,0,(hyp:tok:control AND pre:tok:person),(hyp AND pre),(hyp:tok AND pre:tok),1.0,2,-0.09473563,0.024855418,-0.04968543
52,0,((((hyp:tok:white OR pre:tok:eyes) OR pre:tok:weather) OR hyp:tok:enjoy) OR hyp:tok:cat),((((hyp OR pre) OR pre) OR hyp) OR hyp),((((hyp:tok OR pre:tok) OR pre:tok) OR hyp:tok) OR hyp:tok),0.03547671840354767,5,-0.031588376,-0.06022113,0.10149266
59,0,((((hyp:tok:jersey OR hyp:tok:steering) OR hyp:tok:pipes) OR pre:tok:sleep) OR hyp:tok:edge),((((hyp OR hyp) OR hyp) OR pre) OR hyp),((((hyp:tok OR hyp:tok) OR hyp:tok) OR pre:tok) OR hyp:tok),0.07042253521126761,5,-0.035187453,-0.115547,0.11677183
61,0,((((hyp:tok:middle AND hyp:tok:swimming) OR hyp:tok:rowboat) OR hyp:tok:roller) OR hyp:tok:buildings),((((hyp AND hyp) OR hyp) OR hyp) OR hyp),((((hyp:tok AND hyp:tok) OR hyp:tok) OR hyp:tok) OR hyp:tok),0.07042253521126761,5,0.032971706,-0.027068065,-0.16175447
63,0,((((NOT pre:tok:is) AND (hyp:tok:shaving OR hyp:tok:walmart)) AND (NOT pre:tok:water)) AND (NOT pre:tag:vbn)),((((NOT pre) AND (hyp OR hyp)) AND (NOT pre)) AND (NOT pre)),((((NOT pre:tok) AND (hyp:tok OR hyp:tok)) AND (NOT pre:tok)) AND (NOT pre:tag)),0.25,8,0.04573205,-0.003268018,-0.06788963
65,0,((((hyp:tok:bicycle OR hyp:tok:bike) OR hyp:tok:riding) OR hyp:tok:blonde) OR pre:tok:stuffed),((((hyp OR hyp) OR hyp) OR hyp) OR pre),((((hyp:tok OR hyp:tok) OR hyp:tok) OR hyp:tok) OR pre:tok),0.03696498054474708,5,-0.12863564,-0.067493185,0.110098556
67,0,(hyp:tok:tired AND pre:tok:on),(hyp AND pre),(hyp:tok AND pre:tok),0.15789473684210525,2,-0.12804317,0.06296108,0.00078801997
70,0,((((NOT pre:tok:sitting) AND (hyp:tag:dt OR hyp:tag:nn)) AND (NOT hyp:tok:outside)) AND (NOT pre:tok:sits)),((((NOT pre) AND (hyp OR hyp)) AND (NOT hyp)) AND (NOT pre)),((((NOT pre:tok) AND (hyp:tag OR hyp:tag)) AND (NOT hyp:tok)) AND (NOT pre:tok)),0.03021995139884105,8,-0.09529671,-0.019174349,0.051407162
71,0,((((NOT hyp:tok:trying) AND (pre:tag:nn OR pre:tag:nns)) AND (NOT hyp:tok:getting)) OR pre:tok:other),((((NOT hyp) AND (pre OR pre)) AND (NOT hyp)) OR pre),((((NOT hyp:tok) AND (pre:tag OR pre:tag)) AND (NOT hyp:tok)) OR pre:tok),0.048060708263069137,7,0.0054669827,-0.04855686,0.022421855
72,0,pre:tok:in,pre,pre:tok,0.0,1,-0.14490566,0.08328431,-0.022965817
76,0,(((NOT hyp:tag:nns) AND (hyp:tok:swimming AND pre:tok:swimming)) AND pre:tok:in),(((NOT hyp) AND (hyp AND pre)) AND pre),(((NOT hyp:tag) AND (hyp:tok AND pre:tok)) AND pre:tok),0.11764705882352941,5,-0.04563948,0.03152975,0.026896266
77,0,((((NOT hyp:tok:man) AND (hyp:tok:outside AND pre:tok:man)) OR hyp:tok:outfit) OR pre:tok:dead),((((NOT hyp) AND (hyp AND pre)) OR hyp) OR pre),((((NOT hyp:tok) AND (hyp:tok AND pre:tok)) OR hyp:tok) OR pre:tok),0.044444444444444446,6,-0.032825645,0.0010794705,-0.056606244
83,0,((((hyp:tok:bikes OR pre:tok:shelter) AND pre:tok:on) OR pre:tok:owner) OR pre:tok:atv),((((hyp OR pre) AND pre) OR pre) OR pre),((((hyp:tok OR pre:tok) AND pre:tok) OR pre:tok) OR pre:tok),0.054945054945054944,5,0.015798438,-0.027097842,-0.026725514
85,0,((hyp:tok:restaurant AND pre:tok:man) AND hyp:tok:is),((hyp AND pre) AND hyp),((hyp:tok AND pre:tok) AND hyp:tok),0.09090909090909091,3,0.023714222,-0.008861668,-0.07464618
86,0,((NOT hyp:tok:in) AND hyp:tok:east),((NOT hyp) AND hyp),((NOT hyp:tok) AND hyp:tok),0.3333333333333333,3,0.048801105,-0.011612206,-0.046751846
87,0,((((pre:tok:boats OR pre:tok:cook) OR hyp:tok:pier) OR pre:tok:leaping) AND (NOT pre:tok:with)),((((pre OR pre) OR hyp) OR pre) AND (NOT pre)),((((pre:tok OR pre:tok) OR hyp:tok) OR pre:tok) AND (NOT pre:tok)),0.06944444444444445,6,-0.08595089,0.06993344,-0.03883311
89,0,(((((NOT oth:overlap:overlap75) AND pre:tag:nn) OR hyp:tok:her) AND (NOT hyp:tok:sitting)) AND (NOT pre:tok:waiting)),(((((NOT oth) AND pre) OR hyp) AND (NOT hyp)) AND (NOT pre)),(((((NOT oth:overlap) AND pre:tag) OR hyp:tok) AND (NOT hyp:tok)) AND (NOT pre:tok)),0.04810825738746203,8,-0.05423548,0.0146743525,0.02409809
91,0,(hyp:tok:harness AND pre:tok:and),(hyp AND pre),(hyp:tok AND pre:tok),0.3333333333333333,2,-0.056765195,0.048301887,-0.035669833
92,0,(hyp:tok:playing AND pre:tok:lime),(hyp AND pre),(hyp:tok AND pre:tok),0.09090909090909091,2,0.07264218,0.024391834,-0.0867493
98,0,(((((NOT oth:overlap:overlap75) AND hyp:tag:nn) AND (NOT hyp:tag:prp)) AND (NOT pre:tok:ball)) OR pre:tok:their),(((((NOT oth) AND hyp) AND (NOT hyp)) AND (NOT pre)) OR pre),(((((NOT oth:overlap) AND hyp:tag) AND (NOT hyp:tag)) AND (NOT pre:tok)) OR pre:tok),0.027479412817758682,8,-0.099489525,-0.034887858,0.06074927
99,0,((((oth:overlap:overlap75 OR pre:tok:blue) OR pre:tok:pants) OR pre:tok:haired) OR pre:tok:painting),((((oth OR pre) OR pre) OR pre) OR pre),((((oth:overlap OR pre:tok) OR pre:tok) OR pre:tok) OR pre:tok),0.0316017316017316,5,0.04324872,-0.028938415,-0.02054224
106,0,((((hyp:tok:not OR hyp:tok:sleeping) OR hyp:tok:nobody) OR hyp:tok:bedroom) OR hyp:tok:sleep),((((hyp OR hyp) OR hyp) OR hyp) OR hyp),((((hyp:tok OR hyp:tok) OR hyp:tok) OR hyp:tok) OR hyp:tok),0.046908315565031986,5,-0.031491347,-0.029547928,-0.016781854
109,0,(hyp:tok:chocolate AND pre:tok:eats),(hyp AND pre),(hyp:tok AND pre:tok),1.0,2,-0.0125272535,-0.045895323,-0.084206924
113,0,((((hyp:tok:youngster OR pre:tok:cars) OR hyp:tok:claus) OR pre:tok:raining) AND (NOT pre:tag:cd)),((((hyp OR pre) OR hyp) OR pre) AND (NOT pre)),((((hyp:tok OR pre:tok) OR hyp:tok) OR pre:tok) AND (NOT pre:tag)),0.06756756756756757,6,-0.039625775,0.01247841,0.0041836877
128,0,((((NOT hyp:tok:outdoors) AND (hyp:tag:nn OR pre:tag:.)) AND (NOT hyp:tok:outside)) OR hyp:tag:vbg),((((NOT hyp) AND (hyp OR pre)) AND (NOT hyp)) OR hyp),((((NOT hyp:tok) AND (hyp:tag OR pre:tag)) AND (NOT hyp:tok)) OR hyp:tag),0.03810297124984963,7,-0.03504766,0.0011632245,0.03370134
129,0,((((hyp:tok:sits OR hyp:tok:sitting) OR hyp:tok:eating) OR hyp:tok:sleeping) AND (NOT pre:tok:sitting)),((((hyp OR hyp) OR hyp) OR hyp) AND (NOT pre)),((((hyp:tok OR hyp:tok) OR hyp:tok) OR hyp:tok) AND (NOT pre:tok)),0.03759398496240601,6,-0.07976441,-0.017908039,0.073012434
132,0,((((hyp:tok:ballet AND pre:tok:shirt) OR pre:tok:mat) AND (NOT pre:tag:vbg)) AND hyp:tag:dt),((((hyp AND pre) OR pre) AND (NOT pre)) AND hyp),((((hyp:tok AND pre:tok) OR pre:tok) AND (NOT pre:tag)) AND hyp:tag),0.18181818181818182,6,-0.0046232697,0.044788186,0.00519702
133,0,(((((NOT oth:overlap:overlap50) AND hyp:tag:in) OR hyp:tok:inside) OR hyp:tok:indoors) OR hyp:tok:watching),(((((NOT oth) AND hyp) OR hyp) OR hyp) OR hyp),(((((NOT oth:overlap) AND hyp:tag) OR hyp:tok) OR hyp:tok) OR hyp:tok),0.025919622987302004,6,-0.124654494,-0.023740085,0.0875474
134,0,((((hyp:tag:. OR hyp:tag:jj) OR pre:tok:by) AND (NOT hyp:tok:outside)) AND (NOT hyp:tok:there)),((((hyp OR hyp) OR pre) AND (NOT hyp)) AND (NOT hyp)),((((hyp:tag OR hyp:tag) OR pre:tok) AND (NOT hyp:tok)) AND (NOT hyp:tok)),0.04753434739941119,7,-0.055121925,0.009036401,0.037555236
136,0,pre:tok:in,pre,pre:tok,0.0,1,-0.013081909,0.034544777,-0.09757626
137,0,((((hyp:tok:guitar OR hyp:tok:silver) OR hyp:tok:pepper) OR hyp:tok:vintage) OR pre:tok:television),((((hyp OR hyp) OR hyp) OR hyp) OR pre),((((hyp:tok OR hyp:tok) OR hyp:tok) OR hyp:tok) OR pre:tok),0.04371584699453552,5,-0.02870068,-0.03453505,0.006190409
139,0,((((NOT pre:tok:man) AND (hyp:tok:swimming OR pre:tok:boat)) OR hyp:tok:racers) OR hyp:tok:pulled),((((NOT pre) AND (hyp OR pre)) OR hyp) OR hyp),((((NOT pre:tok) AND (hyp:tok OR pre:tok)) OR hyp:tok) OR hyp:tok),0.03180212014134275,6,-0.011324466,-0.041528713,0.017024776
140,0,((((hyp:tok:bike OR hyp:tok:swimming) OR pre:tok:harness) AND (NOT oth:overlap:overlap75)) OR pre:tok:run),((((hyp OR hyp) OR pre) AND (NOT oth)) OR pre),((((hyp:tok OR hyp:tok) OR pre:tok) AND (NOT oth:overlap)) OR pre:tok),0.033402922755741124,6,-0.07587271,-0.012818668,0.070570715
142,0,((pre:tok:crossing AND pre:tok:shirt) AND hyp:tag:prp),((pre AND pre) AND hyp),((pre:tok AND pre:tok) AND hyp:tag),1.0,3,-0.07931034,0.0017371047,-0.17360741
150,0,((hyp:tok:dance AND pre:tok:floor) AND hyp:tok:are),((hyp AND pre) AND hyp),((hyp:tok AND pre:tok) AND hyp:tok),0.3333333333333333,3,-0.19717628,0.03932933,0.078936905
151,0,((((hyp:tok:on AND pre:tok:under) OR pre:tok:meet) OR hyp:tok:jumped) OR pre:tok:pub),((((hyp AND pre) OR pre) OR hyp) OR pre),((((hyp:tok AND pre:tok) OR pre:tok) OR hyp:tok) OR pre:tok),0.045454545454545456,5,-0.08782759,-0.026483174,0.10164637
153,0,pre:tok:in,pre,pre:tok,0.0,1,0.05763245,-0.032161765,-0.037244726
156,0,(hyp:tok:sitting AND pre:tok:rainy),(hyp AND pre),(hyp:tok AND pre:tok),0.08333333333333333,2,-0.05646153,-0.014640552,0.001927924
157,0,((((hyp:tag:. AND oth:overlap:overlap25) OR hyp:tok:for) AND (NOT hyp:tok:wearing)) AND hyp:tag:nn),((((hyp AND oth) OR hyp) AND (NOT hyp)) AND hyp),((((hyp:tag AND oth:overlap) OR hyp:tok) AND (NOT hyp:tok)) AND hyp:tag),0.036653386454183264,6,-0.031905655,0.026381474,-0.03206754
163,0,pre:tok:in,pre,pre:tok,0.0,1,-0.2531126,0.116198055,-0.09132861
170,0,(((hyp:tok:sport OR pre:tok:funny) AND hyp:tok:men) AND pre:tag:vbg),(((hyp OR pre) AND hyp) AND pre),(((hyp:tok OR pre:tok) AND hyp:tok) AND pre:tag),0.07142857142857142,4,0.10527749,-0.07499032,-0.13033234
171,0,(((NOT hyp:tag:nn) AND (pre:tok:attempting OR pre:tok:toys)) AND hyp:tag:dt),(((NOT hyp) AND (pre OR pre)) AND hyp),(((NOT hyp:tag) AND (pre:tok OR pre:tok)) AND hyp:tag),0.0625,5,0.050320663,0.011822704,-0.19689855
173,0,((((NOT hyp:tok:person) AND (hyp:tag:nn OR hyp:tag:vbg)) OR pre:tok:and) AND (NOT hyp:tok:has)),((((NOT hyp) AND (hyp OR hyp)) OR pre) AND (NOT hyp)),((((NOT hyp:tok) AND (hyp:tag OR hyp:tag)) OR pre:tok) AND (NOT hyp:tok)),0.039202546490199365,7,-0.0848472,-0.02079667,0.03485754
176,0,(((hyp:tok:cards OR pre:tok:boardwalk) AND oth:overlap:overlap25) AND (NOT pre:tok:in)),(((hyp OR pre) AND oth) AND (NOT pre)),(((hyp:tok OR pre:tok) AND oth:overlap) AND (NOT pre:tok)),0.11764705882352941,5,-0.09351342,-0.07701217,0.024855796
179,0,((((pre:tok:juggling OR pre:tok:pig) OR pre:tok:conference) OR pre:tok:rowboat) AND (NOT hyp:tag:vbg)),((((pre OR pre) OR pre) OR pre) AND (NOT hyp)),((((pre:tok OR pre:tok) OR pre:tok) OR pre:tok) AND (NOT hyp:tag)),0.0851063829787234,6,-0.13136037,-0.0030478786,-0.020051666
181,0,((((hyp:tok:home OR hyp:tok:inside) AND hyp:tag:in) OR hyp:tok:buggy) OR hyp:tok:lighting),((((hyp OR hyp) AND hyp) OR hyp) OR hyp),((((hyp:tok OR hyp:tok) AND hyp:tag) OR hyp:tok) OR hyp:tok),0.02608695652173913,5,-0.0066801035,-0.088771336,0.07713352
183,0,((hyp:tok:playing AND pre:tok:hula) AND pre:tok:man),((hyp AND pre) AND pre),((hyp:tok AND pre:tok) AND pre:tok),1.0,3,-0.04230685,-0.04376197,-0.008674221
185,0,((NOT pre:tok:is) AND (hyp:tok:bottles OR hyp:tok:guitars)),((NOT pre) AND (hyp OR hyp)),((NOT pre:tok) AND (hyp:tok OR hyp:tok)),0.13333333333333333,4,-0.025977796,-0.009265048,-0.0006861341
190,0,pre:tok:in,pre,pre:tok,0.0,1,0.008693362,0.026624294,0.0061495597
191,0,((((hyp:tok:books OR hyp:tok:snowman) OR hyp:tok:trunks) AND pre:tag:jj) AND hyp:tag:dt),((((hyp OR hyp) OR hyp) AND pre) AND hyp),((((hyp:tok OR hyp:tok) OR hyp:tok) AND pre:tag) AND hyp:tag),0.15384615384615385,5,-0.019932631,0.054277934,-0.024257569
192,0,((((hyp:tok:competition OR hyp:tok:lead) AND pre:tag:vbz) AND oth:overlap:overlap25) AND (NOT pre:tok:man)),((((hyp OR hyp) AND pre) AND oth) AND (NOT pre)),((((hyp:tok OR hyp:tok) AND pre:tag) AND oth:overlap) AND (NOT pre:tok)),0.06818181818181818,6,-0.07119933,0.087515876,-0.08368619
194,0,pre:tok:in,pre,pre:tok,0.0,1,-0.19795032,-0.0823614,0.0116554815
197,0,((((hyp:tok:nobody OR hyp:tok:old) OR pre:tok:trampoline) OR hyp:tok:no) OR hyp:tok:adults),((((hyp OR hyp) OR pre) OR hyp) OR hyp),((((hyp:tok OR hyp:tok) OR pre:tok) OR hyp:tok) OR hyp:tok),0.03815261044176707,5,-0.052186057,-0.058214344,0.101645626
198,0,pre:tok:in,pre,pre:tok,0.0,1,0.055856068,-0.008882037,-0.05513268
203,0,((((NOT hyp:tag:ex) AND (hyp:tag:dt OR hyp:tag:in)) AND (NOT hyp:tok:for)) AND (NOT pre:tok:looking)),((((NOT hyp) AND (hyp OR hyp)) AND (NOT hyp)) AND (NOT pre)),((((NOT hyp:tag) AND (hyp:tag OR hyp:tag)) AND (NOT hyp:tok)) AND (NOT pre:tok)),0.034079173838209985,8,-0.0606484,-0.0085008275,0.058740616
204,0,((((hyp:tok:dress OR pre:tok:screen) OR hyp:tok:helmet) OR pre:tok:sprinklers) OR hyp:tok:uniform),((((hyp OR pre) OR hyp) OR pre) OR hyp),((((hyp:tok OR pre:tok) OR hyp:tok) OR pre:tok) OR hyp:tok),0.026143790849673203,5,-0.092053816,0.09433622,-0.046124272
209,0,((((hyp:tok:concert OR pre:tok:horn) OR pre:tok:shaving) OR hyp:tok:fun) AND pre:tag:jj),((((hyp OR pre) OR pre) OR hyp) AND pre),((((hyp:tok OR pre:tok) OR pre:tok) OR hyp:tok) AND pre:tag),0.04072398190045249,5,-0.02432833,-0.018218022,0.019006966
213,0,(((((NOT oth:overlap:overlap75) AND hyp:tok:in) OR hyp:tok:swimming) OR hyp:tok:inside) OR hyp:tok:tv),(((((NOT oth) AND hyp) OR hyp) OR hyp) OR hyp),(((((NOT oth:overlap) AND hyp:tok) OR hyp:tok) OR hyp:tok) OR hyp:tok),0.02899850523168909,6,-0.06341126,-0.017255342,0.023991887
215,0,((((hyp:tok:cards OR pre:tok:horned) AND pre:tok:is) OR hyp:tok:musical) AND pre:tok:is),((((hyp OR pre) AND pre) OR hyp) AND pre),((((hyp:tok OR pre:tok) AND pre:tok) OR hyp:tok) AND pre:tok),0.13043478260869565,5,0.04139869,-0.0023901896,-0.06716644
230,0,(hyp:tok:playing AND pre:tok:listens),(hyp AND pre),(hyp:tok AND pre:tok),1.0,2,-0.062289454,0.072772026,-0.1255039
231,0,(((((NOT pre:tok:man) AND hyp:tok:man) OR hyp:tok:boys) OR hyp:tok:male) OR pre:tok:walls),(((((NOT pre) AND hyp) OR hyp) OR hyp) OR pre),(((((NOT pre:tok) AND hyp:tok) OR hyp:tok) OR hyp:tok) OR pre:tok),0.024103831891223733,6,-0.12380776,0.0062433337,0.08767329
232,0,((((hyp:tok:polo OR hyp:tok:swimming) OR hyp:tok:competitive) OR pre:tok:motorcyclists) OR pre:tok:toys),((((hyp OR hyp) OR hyp) OR pre) OR pre),((((hyp:tok OR hyp:tok) OR hyp:tok) OR pre:tok) OR pre:tok),0.03717472118959108,5,-0.080049075,-0.06689828,0.11731594
234,0,((((NOT hyp:tag:jj) AND (hyp:tok:park OR pre:tok:post)) OR hyp:tok:wet) OR hyp:tok:among),((((NOT hyp) AND (hyp OR pre)) OR hyp) OR hyp),((((NOT hyp:tag) AND (hyp:tok OR pre:tok)) OR hyp:tok) OR hyp:tok),0.042735042735042736,6,-0.06983704,0.04595833,-0.033019055
238,0,(((((NOT oth:overlap:overlap50) AND hyp:tag:in) OR hyp:tok:eating) OR hyp:tok:swimming) AND (NOT hyp:tag:prp)),(((((NOT oth) AND hyp) OR hyp) OR hyp) AND (NOT hyp)),(((((NOT oth:overlap) AND hyp:tag) OR hyp:tok) OR hyp:tok) AND (NOT hyp:tag)),0.024931756141947224,7,-0.08373103,-0.03400525,0.01679605
239,0,((((hyp:tag:ex OR hyp:tok:wearing) OR pre:tok:boy) AND (NOT pre:tag:cc)) OR hyp:tok:shirt),((((hyp OR hyp) OR pre) AND (NOT pre)) OR hyp),((((hyp:tag OR hyp:tok) OR pre:tok) AND (NOT pre:tag)) OR hyp:tok),0.03012372243141474,6,0.042658687,-0.040518817,-0.06620883
241,0,((((hyp:tok:clock OR hyp:tok:middle) OR hyp:tok:sandwiches) OR hyp:tok:you) OR hyp:tok:turns),((((hyp OR hyp) OR hyp) OR hyp) OR hyp),((((hyp:tok OR hyp:tok) OR hyp:tok) OR hyp:tok) OR hyp:tok),0.05084745762711865,5,-0.13333753,-0.07363972,0.089811035
244,0,((((hyp:tok:home AND pre:tok:sunglasses) OR pre:tok:shepherd) AND hyp:tok:at) OR hyp:tok:fisherman),((((hyp AND pre) OR pre) AND hyp) OR hyp),((((hyp:tok AND pre:tok) OR pre:tok) AND hyp:tok) OR hyp:tok),0.16666666666666666,5,-0.02373876,-0.011094227,-0.0046262923
245,0,(hyp:tok:pub AND pre:tok:in),(hyp AND pre),(hyp:tok AND pre:tok),0.25,2,-0.15542404,0.09704347,-0.10930284
247,0,((((hyp:tok:arms OR hyp:tok:wetsuit) OR hyp:tok:heads) AND (NOT pre:tag:prp$)) OR pre:tok:husky),((((hyp OR hyp) OR hyp) AND (NOT pre)) OR pre),((((hyp:tok OR hyp:tok) OR hyp:tok) AND (NOT pre:tag)) OR pre:tok),0.08771929824561403,6,-0.038465668,-0.04189146,0.0021190941
248,0,(((((NOT pre:tok:woman) AND hyp:tok:woman) OR hyp:tok:women) AND (NOT pre:tok:women)) OR pre:tok:gentleman),(((((NOT pre) AND hyp) OR hyp) AND (NOT pre)) OR pre),(((((NOT pre:tok) AND hyp:tok) OR hyp:tok) AND (NOT pre:tok)) OR pre:tok),0.02548101924076963,7,-0.025191134,-0.08792345,0.11336662
251,0,(hyp:tok:blanket AND pre:tok:water),(hyp AND pre),(hyp:tok AND pre:tok),0.14285714285714285,2,-0.07021427,0.103977896,-0.17705114
253,0,((((hyp:tok:woman AND pre:tok:man) OR hyp:tok:ladies) OR hyp:tok:singing) AND (NOT hyp:tag:cc)),((((hyp AND pre) OR hyp) OR hyp) AND (NOT hyp)),((((hyp:tok AND pre:tok) OR hyp:tok) OR hyp:tok) AND (NOT hyp:tag)),0.022050716648291068,6,-0.03246875,-0.08066839,0.08403698
254,0,"((((hyp:tok:asian OR oth:overlap:overlap75) OR pre:tok:have) OR hyp:tok:bicycles) AND (NOT pre:tag:,))",((((hyp OR oth) OR pre) OR hyp) AND (NOT pre)),((((hyp:tok OR oth:overlap) OR pre:tok) OR hyp:tok) AND (NOT pre:tag)),0.02450592885375494,6,-0.06544565,0.08205272,0.015316547
257,0,((((hyp:tok:to OR oth:overlap:overlap50) OR hyp:tok:for) OR pre:tok:gathered) OR hyp:tok:competition),((((hyp OR oth) OR hyp) OR pre) OR hyp),((((hyp:tok OR oth:overlap) OR hyp:tok) OR pre:tok) OR hyp:tok),0.037377868666212226,5,-0.040946458,0.051988572,0.0029148648
260,0,((((hyp:tok:blanket AND pre:tok:through) OR pre:tok:jumped) AND hyp:tok:on) OR pre:tok:chases),((((hyp AND pre) OR pre) AND hyp) OR pre),((((hyp:tok AND pre:tok) OR pre:tok) AND hyp:tok) OR pre:tok),0.12903225806451613,5,-0.26146156,0.024047742,-0.03168717
